game_date_est,game_status_text,pts_home,pts_away,home_team_wins,city_home,nickname_home,city_away,nickname_away
2012-03-21,Final,114.0,91.0,1,Oklahoma City,Thunder,Los Angeles,Clippers
2011-04-06,Final,112.0,108.0,1,Oklahoma City,Thunder,Los Angeles,Clippers
2011-02-22,Final,111.0,88.0,1,Oklahoma City,Thunder,Los Angeles,Clippers
2009-11-15,Final,93.0,101.0,0,Oklahoma City,Thunder,Los Angeles,Clippers
2008-12-16,Final,88.0,98.0,0,Oklahoma City,Thunder,Los Angeles,Clippers
2008-11-19,Final,88.0,108.0,0,Oklahoma City,Thunder,Los Angeles,Clippers
2008-10-14,Final,88.0,90.0,0,Oklahoma City,Thunder,Los Angeles,Clippers
2008-04-02,Final,84.0,102.0,0,Oklahoma City,Thunder,Los Angeles,Clippers
2007-12-05,Final,95.0,88.0,1,Oklahoma City,Thunder,Los Angeles,Clippers
2007-03-01,Final,77.0,75.0,1,Oklahoma City,Thunder,Los Angeles,Clippers
2007-01-28,Final,76.0,98.0,0,Oklahoma City,Thunder,Los Angeles,Clippers
2006-04-14,Final,97.0,101.0,0,Oklahoma City,Thunder,Los Angeles,Clippers
2005-11-02,Final,93.0,101.0,0,Oklahoma City,Thunder,Los Angeles,Clippers
2005-10-19,Final,99.0,93.0,1,Oklahoma City,Thunder,Los Angeles,Clippers
2005-01-11,Final,104.0,99.0,1,Oklahoma City,Thunder,Los Angeles,Clippers
2004-01-24,Final,102.0,97.0,1,Oklahoma City,Thunder,Los Angeles,Clippers
2003-10-30,Final,109.0,100.0,1,Oklahoma City,Thunder,Los Angeles,Clippers
2018-12-15,Final,110.0,104.0,1,Oklahoma City,Thunder,Los Angeles,Clippers
2018-10-30,Final,128.0,110.0,1,Oklahoma City,Thunder,Los Angeles,Clippers
2018-03-16,Final,121.0,113.0,1,Oklahoma City,Thunder,Los Angeles,Clippers
2017-11-10,Final,120.0,111.0,1,Oklahoma City,Thunder,Los Angeles,Clippers
2016-12-31,Final,114.0,88.0,1,Oklahoma City,Thunder,Los Angeles,Clippers
2016-11-11,Final,108.0,110.0,0,Oklahoma City,Thunder,Los Angeles,Clippers
2016-03-31,Final,119.0,117.0,1,Oklahoma City,Thunder,Los Angeles,Clippers
2016-03-09,Final,120.0,108.0,1,Oklahoma City,Thunder,Los Angeles,Clippers
2015-03-11,Final,108.0,120.0,0,Oklahoma City,Thunder,Los Angeles,Clippers
2015-02-08,Final,131.0,108.0,1,Oklahoma City,Thunder,Los Angeles,Clippers
2022-10-22,Final,109.0,111.0,0,Sacramento,Kings,Los Angeles,Clippers
2021-12-22,Final,89.0,105.0,0,Sacramento,Kings,Los Angeles,Clippers
2021-12-04,Final,104.0,99.0,1,Sacramento,Kings,Los Angeles,Clippers
2021-01-15,Final,100.0,138.0,0,Sacramento,Kings,Los Angeles,Clippers
2019-12-31,Final,87.0,105.0,0,Sacramento,Kings,Los Angeles,Clippers
2013-11-29,Final,98.0,104.0,0,Sacramento,Kings,Los Angeles,Clippers
2013-11-01,Final,101.0,110.0,0,Sacramento,Kings,Los Angeles,Clippers
2013-10-14,Final,99.0,88.0,1,Sacramento,Kings,Los Angeles,Clippers
2013-04-17,Final,108.0,112.0,0,Sacramento,Kings,Los Angeles,Clippers
2013-03-19,Final,116.0,101.0,1,Sacramento,Kings,Los Angeles,Clippers
2012-04-05,Final,85.0,93.0,0,Sacramento,Kings,Los Angeles,Clippers
2012-03-01,Final,100.0,108.0,0,Sacramento,Kings,Los Angeles,Clippers
2011-02-28,Final,105.0,99.0,1,Sacramento,Kings,Los Angeles,Clippers
2010-12-27,Final,99.0,100.0,0,Sacramento,Kings,Los Angeles,Clippers
2010-10-07,Final,88.0,120.0,0,Sacramento,Kings,Los Angeles,Clippers
2010-04-08,Final,116.0,94.0,1,Sacramento,Kings,Los Angeles,Clippers
2010-02-28,Final,97.0,92.0,1,Sacramento,Kings,Los Angeles,Clippers
2009-02-27,Final,98.0,86.0,1,Sacramento,Kings,Los Angeles,Clippers
2008-12-30,Final,92.0,90.0,1,Sacramento,Kings,Los Angeles,Clippers
2008-10-15,Final,112.0,116.0,0,Sacramento,Kings,Los Angeles,Clippers
2008-04-03,Final,110.0,98.0,1,Sacramento,Kings,Los Angeles,Clippers
2007-12-07,Final,87.0,97.0,0,Sacramento,Kings,Los Angeles,Clippers
2007-03-30,Final,101.0,105.0,0,Sacramento,Kings,Los Angeles,Clippers
2006-11-28,Final,93.0,80.0,1,Sacramento,Kings,Los Angeles,Clippers
2006-04-02,Final,106.0,96.0,1,Sacramento,Kings,Los Angeles,Clippers
2006-01-06,Final,118.0,114.0,1,Sacramento,Kings,Los Angeles,Clippers
2005-03-11,Final,113.0,112.0,1,Sacramento,Kings,Los Angeles,Clippers
2005-01-15,Final,99.0,95.0,1,Sacramento,Kings,Los Angeles,Clippers
2004-03-02,Final,113.0,106.0,1,Sacramento,Kings,Los Angeles,Clippers
2003-12-09,Final,105.0,95.0,1,Sacramento,Kings,Los Angeles,Clippers
2003-10-07,Final,101.0,82.0,1,Sacramento,Kings,Los Angeles,Clippers
2019-03-01,Final,109.0,116.0,0,Sacramento,Kings,Los Angeles,Clippers
2018-11-29,Final,121.0,133.0,0,Sacramento,Kings,Los Angeles,Clippers
2018-01-11,Final,115.0,121.0,0,Sacramento,Kings,Los Angeles,Clippers
2017-11-25,Final,95.0,97.0,0,Sacramento,Kings,Los Angeles,Clippers
2017-01-06,Final,98.0,106.0,0,Sacramento,Kings,Los Angeles,Clippers
2016-11-18,Final,115.0,121.0,0,Sacramento,Kings,Los Angeles,Clippers
2016-10-18,Final,89.0,92.0,0,Sacramento,Kings,Los Angeles,Clippers
2016-02-26,Final,107.0,117.0,0,Sacramento,Kings,Los Angeles,Clippers
2015-10-28,Final,104.0,111.0,0,Sacramento,Kings,Los Angeles,Clippers
2015-03-18,Final,105.0,116.0,0,Sacramento,Kings,Los Angeles,Clippers
2015-01-17,Final,108.0,117.0,0,Sacramento,Kings,Los Angeles,Clippers
2022-03-13,Final,102.0,106.0,0,Detroit,Pistons,Los Angeles,Clippers
2021-04-14,Final,98.0,100.0,0,Detroit,Pistons,Los Angeles,Clippers
2014-01-20,Final,103.0,112.0,0,Detroit,Pistons,Los Angeles,Clippers
2012-12-17,Final,76.0,88.0,0,Detroit,Pistons,Los Angeles,Clippers
2010-12-17,Final,88.0,109.0,0,Detroit,Pistons,Los Angeles,Clippers
2009-11-27,Final,96.0,104.0,0,Detroit,Pistons,Los Angeles,Clippers
2009-03-20,Final,108.0,90.0,1,Detroit,Pistons,Los Angeles,Clippers
2007-11-09,Final,103.0,79.0,1,Detroit,Pistons,Los Angeles,Clippers
2007-02-12,Final,92.0,74.0,1,Detroit,Pistons,Los Angeles,Clippers
2006-02-08,Final,97.0,87.0,1,Detroit,Pistons,Los Angeles,Clippers
2005-04-01,Final,97.0,84.0,1,Detroit,Pistons,Los Angeles,Clippers
2004-03-31,Final,108.0,99.0,1,Detroit,Pistons,Los Angeles,Clippers
2019-02-02,Final,101.0,111.0,0,Detroit,Pistons,Los Angeles,Clippers
2018-02-09,Final,95.0,108.0,0,Detroit,Pistons,Los Angeles,Clippers
2016-11-25,Final,108.0,97.0,1,Detroit,Pistons,Los Angeles,Clippers
2015-12-14,Final,103.0,105.0,0,Detroit,Pistons,Los Angeles,Clippers
2014-11-26,Final,98.0,104.0,0,Detroit,Pistons,Los Angeles,Clippers
2022-12-08,Final,115.0,110.0,1,Miami,Heat,Los Angeles,Clippers
2022-01-28,Final,121.0,114.0,1,Miami,Heat,Los Angeles,Clippers
2021-01-28,Final,105.0,109.0,0,Miami,Heat,Los Angeles,Clippers
2020-01-24,Final,117.0,122.0,0,Miami,Heat,Los Angeles,Clippers
2013-11-07,Final,102.0,97.0,1,Miami,Heat,Los Angeles,Clippers
2013-02-08,Final,111.0,89.0,1,Miami,Heat,Los Angeles,Clippers
2012-10-14,Final,89.0,99.0,0,Miami,Heat,Los Angeles,Clippers
2011-02-06,Final,97.0,79.0,1,Miami,Heat,Los Angeles,Clippers
2010-03-10,Final,108.0,97.0,1,Miami,Heat,Los Angeles,Clippers
2009-02-02,Final,119.0,95.0,1,Miami,Heat,Los Angeles,Clippers
2008-03-10,Final,98.0,99.0,0,Miami,Heat,Los Angeles,Clippers
2007-01-03,Final,95.0,110.0,0,Miami,Heat,Los Angeles,Clippers
2006-01-30,Final,118.0,114.0,1,Miami,Heat,Los Angeles,Clippers
2005-02-16,Final,113.0,95.0,1,Miami,Heat,Los Angeles,Clippers
2004-01-30,Final,97.0,88.0,1,Miami,Heat,Los Angeles,Clippers
2019-01-23,Final,99.0,111.0,0,Miami,Heat,Los Angeles,Clippers
2017-12-16,Final,90.0,85.0,1,Miami,Heat,Los Angeles,Clippers
2016-12-16,Final,98.0,102.0,0,Miami,Heat,Los Angeles,Clippers
2016-02-07,Final,93.0,100.0,0,Miami,Heat,Los Angeles,Clippers
2014-11-20,Final,93.0,110.0,0,Miami,Heat,Los Angeles,Clippers
2022-02-15,Final,103.0,96.0,1,Phoenix,Suns,Los Angeles,Clippers
2022-01-06,Final,106.0,89.0,1,Phoenix,Suns,Los Angeles,Clippers
2021-06-28,Final,102.0,116.0,0,Phoenix,Suns,Los Angeles,Clippers
2021-06-22,Final,104.0,103.0,1,Phoenix,Suns,Los Angeles,Clippers
2021-06-20,Final,120.0,114.0,1,Phoenix,Suns,Los Angeles,Clippers
2021-04-28,Final,109.0,101.0,1,Phoenix,Suns,Los Angeles,Clippers
2021-01-03,Final,107.0,112.0,0,Phoenix,Suns,Los Angeles,Clippers
2020-02-26,Final,92.0,102.0,0,Phoenix,Suns,Los Angeles,Clippers
2014-04-02,Final,108.0,112.0,0,Phoenix,Suns,Los Angeles,Clippers
2014-03-04,Final,96.0,104.0,0,Phoenix,Suns,Los Angeles,Clippers
2013-10-15,Final,96.0,102.0,0,Phoenix,Suns,Los Angeles,Clippers
2013-01-24,Final,93.0,88.0,1,Phoenix,Suns,Los Angeles,Clippers
2012-12-23,Final,77.0,103.0,0,Phoenix,Suns,Los Angeles,Clippers
2012-04-19,Final,93.0,90.0,1,Phoenix,Suns,Los Angeles,Clippers
2012-03-02,Final,81.0,78.0,1,Phoenix,Suns,Los Angeles,Clippers
2011-04-01,Final,111.0,98.0,1,Phoenix,Suns,Los Angeles,Clippers
2010-11-26,Final,116.0,108.0,1,Phoenix,Suns,Los Angeles,Clippers
2010-02-26,Final,125.0,112.0,1,Phoenix,Suns,Los Angeles,Clippers
2009-12-25,Final,124.0,93.0,1,Phoenix,Suns,Los Angeles,Clippers
2009-02-17,Final,140.0,100.0,1,Phoenix,Suns,Los Angeles,Clippers
2009-01-02,Final,106.0,98.0,1,Phoenix,Suns,Los Angeles,Clippers
2007-12-28,Final,94.0,88.0,1,Phoenix,Suns,Los Angeles,Clippers
2007-11-23,Final,113.0,94.0,1,Phoenix,Suns,Los Angeles,Clippers
2007-04-17,Final,99.0,103.0,0,Phoenix,Suns,Los Angeles,Clippers
2006-11-01,Final,112.0,104.0,1,Phoenix,Suns,Los Angeles,Clippers
2006-10-17,Final,96.0,107.0,0,Phoenix,Suns,Los Angeles,Clippers
2006-05-22,Final,127.0,107.0,1,Phoenix,Suns,Los Angeles,Clippers
2006-05-16,Final,125.0,118.0,1,Phoenix,Suns,Los Angeles,Clippers
2006-05-10,Final,97.0,122.0,0,Phoenix,Suns,Los Angeles,Clippers
2006-05-08,Final,130.0,123.0,1,Phoenix,Suns,Los Angeles,Clippers
2006-04-05,Final,105.0,119.0,0,Phoenix,Suns,Los Angeles,Clippers
2006-03-15,Final,126.0,95.0,1,Phoenix,Suns,Los Angeles,Clippers
2005-10-15,Final,87.0,90.0,0,Phoenix,Suns,Los Angeles,Clippers
2005-04-15,Final,98.0,91.0,1,Phoenix,Suns,Los Angeles,Clippers
2005-02-23,Final,118.0,101.0,1,Phoenix,Suns,Los Angeles,Clippers
2004-04-13,Final,96.0,98.0,0,Phoenix,Suns,Los Angeles,Clippers
2004-03-16,Final,98.0,110.0,0,Phoenix,Suns,Los Angeles,Clippers
2019-10-26,Final,130.0,122.0,1,Phoenix,Suns,Los Angeles,Clippers
2019-01-04,Final,111.0,121.0,0,Phoenix,Suns,Los Angeles,Clippers
2018-12-10,Final,119.0,123.0,0,Phoenix,Suns,Los Angeles,Clippers
2018-03-28,Final,99.0,111.0,0,Phoenix,Suns,Los Angeles,Clippers
2018-02-23,Final,117.0,128.0,0,Phoenix,Suns,Los Angeles,Clippers
2017-03-30,Final,118.0,124.0,0,Phoenix,Suns,Los Angeles,Clippers
2017-02-01,Final,114.0,124.0,0,Phoenix,Suns,Los Angeles,Clippers
2016-04-13,Final,114.0,105.0,1,Phoenix,Suns,Los Angeles,Clippers
2015-11-12,Final,118.0,104.0,1,Phoenix,Suns,Los Angeles,Clippers
2015-04-14,Final,101.0,112.0,0,Phoenix,Suns,Los Angeles,Clippers
2015-01-25,Final,100.0,120.0,0,Phoenix,Suns,Los Angeles,Clippers
2022-03-22,Final,127.0,115.0,1,Denver,Nuggets,Los Angeles,Clippers
2022-01-19,Final,130.0,128.0,1,Denver,Nuggets,Los Angeles,Clippers
2020-12-25,Final,108.0,121.0,0,Denver,Nuggets,Los Angeles,Clippers
2020-09-13,Final,111.0,98.0,1,Denver,Nuggets,Los Angeles,Clippers
2020-09-09,Final,85.0,96.0,0,Denver,Nuggets,Los Angeles,Clippers
2020-09-07,Final,107.0,113.0,0,Denver,Nuggets,Los Angeles,Clippers
2020-08-12,Final,111.0,124.0,0,Denver,Nuggets,Los Angeles,Clippers
2020-01-12,Final,114.0,104.0,1,Denver,Nuggets,Los Angeles,Clippers
2014-03-17,Final,110.0,100.0,1,Denver,Nuggets,Los Angeles,Clippers
2014-02-03,Final,116.0,115.0,1,Denver,Nuggets,Los Angeles,Clippers
2013-03-07,Final,107.0,92.0,1,Denver,Nuggets,Los Angeles,Clippers
2013-01-01,Final,92.0,78.0,1,Denver,Nuggets,Los Angeles,Clippers
2012-10-25,Final,94.0,106.0,0,Denver,Nuggets,Los Angeles,Clippers
2012-04-18,Final,98.0,104.0,0,Denver,Nuggets,Los Angeles,Clippers
2012-01-29,Final,105.0,109.0,0,Denver,Nuggets,Los Angeles,Clippers
2010-12-03,Final,109.0,104.0,1,Denver,Nuggets,Los Angeles,Clippers
2010-11-05,Final,111.0,104.0,1,Denver,Nuggets,Los Angeles,Clippers
2010-10-17,Final,108.0,104.0,1,Denver,Nuggets,Los Angeles,Clippers
2010-04-03,Final,98.0,90.0,1,Denver,Nuggets,Los Angeles,Clippers
2010-01-21,Final,105.0,85.0,1,Denver,Nuggets,Los Angeles,Clippers
2009-04-04,Final,120.0,104.0,1,Denver,Nuggets,Los Angeles,Clippers
2009-03-14,Final,107.0,94.0,1,Denver,Nuggets,Los Angeles,Clippers
2008-02-29,Final,110.0,104.0,1,Denver,Nuggets,Los Angeles,Clippers
2007-11-30,Final,123.0,107.0,1,Denver,Nuggets,Los Angeles,Clippers
2007-10-09,Final,119.0,107.0,1,Denver,Nuggets,Los Angeles,Clippers
2006-11-26,Final,103.0,88.0,1,Denver,Nuggets,Los Angeles,Clippers
2006-04-29,Final,86.0,100.0,0,Denver,Nuggets,Los Angeles,Clippers
2006-04-27,Final,94.0,87.0,1,Denver,Nuggets,Los Angeles,Clippers
2006-01-27,Final,87.0,105.0,0,Denver,Nuggets,Los Angeles,Clippers
2005-11-25,Final,105.0,95.0,1,Denver,Nuggets,Los Angeles,Clippers
2005-03-18,Final,115.0,96.0,1,Denver,Nuggets,Los Angeles,Clippers
2005-01-03,Final,98.0,102.0,0,Denver,Nuggets,Los Angeles,Clippers
2004-03-22,Final,102.0,80.0,1,Denver,Nuggets,Los Angeles,Clippers
2003-11-07,Final,102.0,104.0,0,Denver,Nuggets,Los Angeles,Clippers
2019-02-24,Final,123.0,96.0,1,Denver,Nuggets,Los Angeles,Clippers
2019-01-10,Final,121.0,100.0,1,Denver,Nuggets,Los Angeles,Clippers
2018-02-27,Final,120.0,122.0,0,Denver,Nuggets,Los Angeles,Clippers
2017-03-16,Final,129.0,114.0,1,Denver,Nuggets,Los Angeles,Clippers
2017-01-21,Final,123.0,98.0,1,Denver,Nuggets,Los Angeles,Clippers
2015-11-24,Final,94.0,111.0,0,Denver,Nuggets,Los Angeles,Clippers
2015-04-04,Final,92.0,107.0,0,Denver,Nuggets,Los Angeles,Clippers
2014-12-19,Final,109.0,106.0,1,Denver,Nuggets,Los Angeles,Clippers
2022-01-31,Final,122.0,116.0,1,Indiana,Pacers,Los Angeles,Clippers
2021-04-13,Final,115.0,126.0,0,Indiana,Pacers,Los Angeles,Clippers
2019-12-09,Final,99.0,110.0,0,Indiana,Pacers,Los Angeles,Clippers
2014-01-18,Final,106.0,92.0,1,Indiana,Pacers,Los Angeles,Clippers
2013-02-28,Final,91.0,99.0,0,Indiana,Pacers,Los Angeles,Clippers
2012-03-20,Final,102.0,89.0,1,Indiana,Pacers,Los Angeles,Clippers
2010-11-18,Final,107.0,80.0,1,Indiana,Pacers,Los Angeles,Clippers
2009-11-25,Final,86.0,73.0,1,Indiana,Pacers,Los Angeles,Clippers
2008-12-19,Final,109.0,117.0,0,Indiana,Pacers,Los Angeles,Clippers
2007-11-07,Final,89.0,104.0,0,Indiana,Pacers,Los Angeles,Clippers
2007-02-11,Final,94.0,80.0,1,Indiana,Pacers,Los Angeles,Clippers
2005-12-21,Final,97.0,75.0,1,Indiana,Pacers,Los Angeles,Clippers
2004-11-10,Final,68.0,102.0,0,Indiana,Pacers,Los Angeles,Clippers
2003-11-19,Final,91.0,78.0,1,Indiana,Pacers,Los Angeles,Clippers
2019-02-07,Final,116.0,92.0,1,Indiana,Pacers,Los Angeles,Clippers
2018-03-23,Final,109.0,104.0,1,Indiana,Pacers,Los Angeles,Clippers
2016-11-27,Final,91.0,70.0,1,Indiana,Pacers,Los Angeles,Clippers
2016-01-26,Final,89.0,91.0,0,Indiana,Pacers,Los Angeles,Clippers
2014-12-10,Final,96.0,103.0,0,Indiana,Pacers,Los Angeles,Clippers
2021-12-31,Final,116.0,108.0,1,Toronto,Raptors,Los Angeles,Clippers
2021-05-11,Final,96.0,115.0,0,Toronto,Raptors,Los Angeles,Clippers
2019-12-11,Final,92.0,112.0,0,Toronto,Raptors,Los Angeles,Clippers
2014-01-25,Final,118.0,126.0,0,Toronto,Raptors,Los Angeles,Clippers
2013-02-01,Final,98.0,73.0,1,Toronto,Raptors,Los Angeles,Clippers
2011-02-13,Final,98.0,93.0,1,Toronto,Raptors,Los Angeles,Clippers
2010-03-31,Final,114.0,92.0,1,Toronto,Raptors,Los Angeles,Clippers
2009-03-22,Final,100.0,76.0,1,Toronto,Raptors,Los Angeles,Clippers
2008-02-08,Final,98.0,102.0,0,Toronto,Raptors,Los Angeles,Clippers
2007-02-04,Final,122.0,110.0,1,Toronto,Raptors,Los Angeles,Clippers
2006-02-05,Final,113.0,115.0,0,Toronto,Raptors,Los Angeles,Clippers
2005-02-13,Final,109.0,106.0,1,Toronto,Raptors,Los Angeles,Clippers
2004-01-09,Final,68.0,78.0,0,Toronto,Raptors,Los Angeles,Clippers
2019-02-03,Final,121.0,103.0,1,Toronto,Raptors,Los Angeles,Clippers
2018-03-25,Final,106.0,117.0,0,Toronto,Raptors,Los Angeles,Clippers
2017-10-01,Final,121.0,113.0,1,Toronto,Raptors,Los Angeles,Clippers
2017-02-06,Final,118.0,109.0,1,Toronto,Raptors,Los Angeles,Clippers
2016-01-24,Final,112.0,94.0,1,Toronto,Raptors,Los Angeles,Clippers
2015-10-04,Final,93.0,73.0,1,Toronto,Raptors,Los Angeles,Clippers
2015-02-06,Final,123.0,107.0,1,Toronto,Raptors,Los Angeles,Clippers
2022-10-20,Final,97.0,103.0,0,Los Angeles,Lakers,Los Angeles,Clippers
2022-02-25,Final,102.0,105.0,0,Los Angeles,Lakers,Los Angeles,Clippers
2021-12-03,Final,115.0,119.0,0,Los Angeles,Lakers,Los Angeles,Clippers
2020-12-22,Final,109.0,116.0,0,Los Angeles,Lakers,Los Angeles,Clippers
2020-12-13,Final,131.0,106.0,1,Los Angeles,Lakers,Los Angeles,Clippers
2020-12-11,Final,87.0,81.0,1,Los Angeles,Lakers,Los Angeles,Clippers
2020-07-30,Final,103.0,101.0,1,Los Angeles,Lakers,Los Angeles,Clippers
2019-12-25,Final,106.0,111.0,0,Los Angeles,Lakers,Los Angeles,Clippers
2014-03-06,Final,94.0,142.0,0,Los Angeles,Lakers,Los Angeles,Clippers
2013-10-29,Final,116.0,103.0,1,Los Angeles,Lakers,Los Angeles,Clippers
2013-02-14,Final,101.0,125.0,0,Los Angeles,Lakers,Los Angeles,Clippers
2012-11-02,Final,95.0,105.0,0,Los Angeles,Lakers,Los Angeles,Clippers
2012-01-25,Final,96.0,91.0,1,Los Angeles,Lakers,Los Angeles,Clippers
2011-12-19,Final,95.0,114.0,0,Los Angeles,Lakers,Los Angeles,Clippers
2011-03-25,Final,112.0,104.0,1,Los Angeles,Lakers,Los Angeles,Clippers
2011-02-25,Final,108.0,95.0,1,Los Angeles,Lakers,Los Angeles,Clippers
2010-01-15,Final,126.0,86.0,1,Los Angeles,Lakers,Los Angeles,Clippers
2009-10-27,Final,99.0,92.0,1,Los Angeles,Lakers,Los Angeles,Clippers
2009-10-18,Final,114.0,108.0,1,Los Angeles,Lakers,Los Angeles,Clippers
2009-04-05,Final,88.0,85.0,1,Los Angeles,Lakers,Los Angeles,Clippers
2008-11-05,Final,106.0,88.0,1,Los Angeles,Lakers,Los Angeles,Clippers
2008-10-09,Final,80.0,107.0,0,Los Angeles,Lakers,Los Angeles,Clippers
2008-03-07,Final,119.0,82.0,1,Los Angeles,Lakers,Los Angeles,Clippers
2007-12-16,Final,113.0,92.0,1,Los Angeles,Lakers,Los Angeles,Clippers
2007-10-21,Final,96.0,112.0,0,Los Angeles,Lakers,Los Angeles,Clippers
2007-04-12,Final,110.0,118.0,0,Los Angeles,Lakers,Los Angeles,Clippers
2006-11-21,Final,105.0,101.0,1,Los Angeles,Lakers,Los Angeles,Clippers
2006-10-19,Final,90.0,91.0,0,Los Angeles,Lakers,Los Angeles,Clippers
2006-04-09,Final,100.0,83.0,1,Los Angeles,Lakers,Los Angeles,Clippers
2005-11-18,Final,91.0,97.0,0,Los Angeles,Lakers,Los Angeles,Clippers
2005-03-08,Final,101.0,110.0,0,Los Angeles,Lakers,Los Angeles,Clippers
2004-11-17,Final,103.0,89.0,1,Los Angeles,Lakers,Los Angeles,Clippers
2004-10-22,Final,113.0,94.0,1,Los Angeles,Lakers,Los Angeles,Clippers
2004-03-19,Final,106.0,100.0,1,Los Angeles,Lakers,Los Angeles,Clippers
2004-01-17,Final,91.0,89.0,1,Los Angeles,Lakers,Los Angeles,Clippers
2003-10-23,Final,,,0,Los Angeles,Lakers,Los Angeles,Clippers
2019-03-04,Final,105.0,113.0,0,Los Angeles,Lakers,Los Angeles,Clippers
2018-12-28,Final,107.0,118.0,0,Los Angeles,Lakers,Los Angeles,Clippers
2018-10-06,Final,87.0,103.0,0,Los Angeles,Lakers,Los Angeles,Clippers
2017-12-29,Final,106.0,121.0,0,Los Angeles,Lakers,Los Angeles,Clippers
2017-10-19,Final,92.0,108.0,0,Los Angeles,Lakers,Los Angeles,Clippers
2017-03-21,Final,109.0,133.0,0,Los Angeles,Lakers,Los Angeles,Clippers
2016-12-25,Final,111.0,102.0,1,Los Angeles,Lakers,Los Angeles,Clippers
2016-04-06,Final,81.0,91.0,0,Los Angeles,Lakers,Los Angeles,Clippers
2015-12-25,Final,84.0,94.0,0,Los Angeles,Lakers,Los Angeles,Clippers
2015-04-05,Final,78.0,106.0,0,Los Angeles,Lakers,Los Angeles,Clippers
2014-10-31,Final,111.0,118.0,0,Los Angeles,Lakers,Los Angeles,Clippers
2022-11-04,Final,106.0,113.0,0,San Antonio,Spurs,Los Angeles,Clippers
2022-01-15,Final,101.0,94.0,1,San Antonio,Spurs,Los Angeles,Clippers
2021-03-25,Final,85.0,98.0,0,San Antonio,Spurs,Los Angeles,Clippers
2021-03-24,Final,101.0,134.0,0,San Antonio,Spurs,Los Angeles,Clippers
2019-12-21,Final,109.0,134.0,0,San Antonio,Spurs,Los Angeles,Clippers
2014-01-04,Final,116.0,92.0,1,San Antonio,Spurs,Los Angeles,Clippers
2013-03-29,Final,104.0,102.0,1,San Antonio,Spurs,Los Angeles,Clippers
2012-11-19,Final,87.0,92.0,0,San Antonio,Spurs,Los Angeles,Clippers
2012-05-17,Final,105.0,88.0,1,San Antonio,Spurs,Los Angeles,Clippers
2012-05-15,Final,108.0,92.0,1,San Antonio,Spurs,Los Angeles,Clippers
2012-03-09,Final,108.0,120.0,0,San Antonio,Spurs,Los Angeles,Clippers
2011-12-28,Final,115.0,90.0,1,San Antonio,Spurs,Los Angeles,Clippers
2010-11-10,Final,107.0,95.0,1,San Antonio,Spurs,Los Angeles,Clippers
2010-03-13,Final,118.0,88.0,1,San Antonio,Spurs,Los Angeles,Clippers
2009-12-21,Final,103.0,87.0,1,San Antonio,Spurs,Los Angeles,Clippers
2009-10-14,Final,90.0,93.0,0,San Antonio,Spurs,Los Angeles,Clippers
2009-03-27,Final,111.0,98.0,1,San Antonio,Spurs,Los Angeles,Clippers
2009-01-08,Final,106.0,84.0,1,San Antonio,Spurs,Los Angeles,Clippers
2008-03-26,Final,97.0,88.0,1,San Antonio,Spurs,Los Angeles,Clippers
2007-12-22,Final,99.0,90.0,1,San Antonio,Spurs,Los Angeles,Clippers
2007-03-13,Final,93.0,84.0,1,San Antonio,Spurs,Los Angeles,Clippers
2006-12-08,Final,111.0,82.0,1,San Antonio,Spurs,Los Angeles,Clippers
2005-12-13,Final,95.0,87.0,1,San Antonio,Spurs,Los Angeles,Clippers
2005-04-06,Final,91.0,82.0,1,San Antonio,Spurs,Los Angeles,Clippers
2005-01-19,Final,80.0,79.0,1,San Antonio,Spurs,Los Angeles,Clippers
2004-03-10,Final,108.0,90.0,1,San Antonio,Spurs,Los Angeles,Clippers
2003-12-23,Final,111.0,90.0,1,San Antonio,Spurs,Los Angeles,Clippers
2019-11-29,Final,107.0,97.0,1,San Antonio,Spurs,Los Angeles,Clippers
2019-01-20,Final,95.0,103.0,0,San Antonio,Spurs,Los Angeles,Clippers
2018-12-13,Final,125.0,87.0,1,San Antonio,Spurs,Los Angeles,Clippers
2017-12-18,Final,109.0,91.0,1,San Antonio,Spurs,Los Angeles,Clippers
2017-11-07,Final,120.0,107.0,1,San Antonio,Spurs,Los Angeles,Clippers
2017-04-08,Final,87.0,98.0,0,San Antonio,Spurs,Los Angeles,Clippers
2016-11-05,Final,92.0,116.0,0,San Antonio,Spurs,Los Angeles,Clippers
2016-03-15,Final,108.0,87.0,1,San Antonio,Spurs,Los Angeles,Clippers
2015-12-18,Final,115.0,107.0,1,San Antonio,Spurs,Los Angeles,Clippers
2015-04-30,Final,96.0,102.0,0,San Antonio,Spurs,Los Angeles,Clippers
2015-04-26,Final,105.0,114.0,0,San Antonio,Spurs,Los Angeles,Clippers
2015-04-24,Final,100.0,73.0,1,San Antonio,Spurs,Los Angeles,Clippers
2015-01-31,Final,85.0,105.0,0,San Antonio,Spurs,Los Angeles,Clippers
2014-12-22,Final,125.0,118.0,1,San Antonio,Spurs,Los Angeles,Clippers
2022-04-01,Final,119.0,153.0,0,Milwaukee,Bucks,Los Angeles,Clippers
2021-02-28,Final,105.0,100.0,1,Milwaukee,Bucks,Los Angeles,Clippers
2019-12-06,Final,119.0,91.0,1,Milwaukee,Bucks,Los Angeles,Clippers
2014-01-27,Final,86.0,114.0,0,Milwaukee,Bucks,Los Angeles,Clippers
